User,UserID,query,TweetID,created_at,hashtag
BradPai1,995225139410276352,Dodgers,1056294242673483776,2018-10-27 21:19:07,worldseries
BradPai1,995225139410276352,Dodgers,1056294242673483776,2018-10-27 21:19:07,game3
BradPai1,995225139410276352,Dodgers,1056294242673483776,2018-10-27 21:19:07,playball
BradPai1,995225139410276352,Dodgers,1056294242673483776,2018-10-27 21:19:07,nationalanthem
_JenniMartinez_,563555178,Dodgers,1056294230279241729,2018-10-27 21:19:04,Dodgers
boudjjjj,856919897766363136,Dodgers,1056294206262525953,2018-10-27 21:18:58,worldseries
boudjjjj,856919897766363136,Dodgers,1056294206262525953,2018-10-27 21:18:58,worldseries
boudjjjj,856919897766363136,Dodgers,1056294206262525953,2018-10-27 21:18:58,dodgers
Salenlaw,23126903,Dodgers,1056294205503369216,2018-10-27 21:18:58,Dodgers
Salenlaw,23126903,Dodgers,1056294205503369216,2018-10-27 21:18:58,RedSox
Salenlaw,23126903,Dodgers,1056294205503369216,2018-10-27 21:18:58,WorldSeries
Salenlaw,23126903,Dodgers,1056294205503369216,2018-10-27 21:18:58,LADetermined
TahTahTimmah,49720772,Dodgers,1056294200579383297,2018-10-27 21:18:57,WorldSeries
chuyuwi,241619682,Dodgers,1056294192593412097,2018-10-27 21:18:55,WorldSeries
chuyuwi,241619682,Dodgers,1056294192593412097,2018-10-27 21:18:55,RedSox
chuyuwi,241619682,Dodgers,1056294192593412097,2018-10-27 21:18:55,Dodgers
R8DERX075,4716115200,Dodgers,1056294183944634368,2018-10-27 21:18:53,LADETERMINED
R8DERX075,4716115200,Dodgers,1056294183944634368,2018-10-27 21:18:53,WORLDSERIES
98kzla,210201147,Dodgers,1056294179980996608,2018-10-27 21:18:52,RedSox
98kzla,210201147,Dodgers,1056294179980996608,2018-10-27 21:18:52,Dodgers
chonikisses,823305268142501888,Dodgers,1056294163069706240,2018-10-27 21:18:48,Riverdale
chuyuwi,241619682,Dodgers,1056294157059309568,2018-10-27 21:18:46,Dodgers
chuyuwi,241619682,Dodgers,1056294157059309568,2018-10-27 21:18:46,WorldSeries
AndreaFaythe,24382711,Dodgers,1056294156220407808,2018-10-27 21:18:46,RedSox
AndreaFaythe,24382711,Dodgers,1056294156220407808,2018-10-27 21:18:46,Dodgers
g_real30,3014159171,Dodgers,1056294135957614592,2018-10-27 21:18:41,Dodgers
g_real30,3014159171,Dodgers,1056294135957614592,2018-10-27 21:18:41,RedSox
g_real30,3014159171,Dodgers,1056294135957614592,2018-10-27 21:18:41,WorldSeries
g_real30,3014159171,Dodgers,1056294135957614592,2018-10-27 21:18:41,LADetermined
ByCharlieRicker,427017435,Dodgers,1056294129301372930,2018-10-27 21:18:40,Dodgers
ByCharlieRicker,427017435,Dodgers,1056294129301372930,2018-10-27 21:18:40,RedSox
ByCharlieRicker,427017435,Dodgers,1056294129301372930,2018-10-27 21:18:40,WorldSeries
SportsNetLA,2233347469,Dodgers,1056294124591009792,2018-10-27 21:18:38,Dodgers
SportsNetLA,2233347469,Dodgers,1056294124591009792,2018-10-27 21:18:38,CallYourShot
bryandeno,256706465,Dodgers,1056294121604894720,2018-10-27 21:18:38,RedSox
bryandeno,256706465,Dodgers,1056294121604894720,2018-10-27 21:18:38,WorldSeries
IsThatBigD,403968243,Dodgers,1056294120853917696,2018-10-27 21:18:38,WorldSeries
DavidSi81835311,999098931190616064,Dodgers,1056294116869529601,2018-10-27 21:18:37,LADetermined
MartinGJr,64647969,Dodgers,1056294109499944960,2018-10-27 21:18:35,TipoftheCap
1LanceAnderson,5872012,Dodgers,1056294101480497152,2018-10-27 21:18:33,MoreDoubles
1LanceAnderson,5872012,Dodgers,1056294101480497152,2018-10-27 21:18:33,Dodgers
