User,UserID,Query,TweetID,Created_At,Mention
ReporterDarius,277271860,Ball Park,1056284733984964611,2018-10-27 20:41:20,HDHSports
ReporterDarius,277271860,Ball Park,1056284733984964611,2018-10-27 20:41:20,HCAthletics_HCS
ReporterDarius,277271860,Ball Park,1056284733984964611,2018-10-27 20:41:20,chandlerrrrrr20
Kkmcky,124924136,Ball Park,1056284606863994882,2018-10-27 20:40:49,harrisdalton
Kkmcky,124924136,Ball Park,1056284606863994882,2018-10-27 20:40:49,TheXFactor
NomNomNomXO,1658722644,Ball Park,1056283002911842304,2018-10-27 20:34:27,GMOFreeUSA
MusselburghAth,28095779,Ball Park,1056281825478406145,2018-10-27 20:29:46,bradleywhyte6
JA_Espinel,29395126,Ball Park,1056280335107964928,2018-10-27 20:23:51,Mike_Uva
natedog034,1000760593,Ball Park,1056280272507932674,2018-10-27 20:23:36,WEEI
timhov12,861704398480830466,Ball Park,1056280038184833025,2018-10-27 20:22:40,SavageBoston
La_Park_xio,1000000422864740353,Ball Park,1056279670465933313,2018-10-27 20:21:12,bamtyoongi
GarethITV,18976529,Ball Park,1056279223973937152,2018-10-27 20:19:26,LCFC
touchdownjaysus,119398579,Ball Park,1056278394466328576,2018-10-27 20:16:08,BillSimmons
jeremyratch,864987626729725953,Ball Park,1056278268159123456,2018-10-27 20:15:38,tjcason007
jeremyratch,864987626729725953,Ball Park,1056278268159123456,2018-10-27 20:15:38,RCTrumpisback
jeremyratch,864987626729725953,Ball Park,1056278268159123456,2018-10-27 20:15:38,Cernovich
davybroon1,458763252,Ball Park,1056277824032645121,2018-10-27 20:13:52,officialdafc
PieEatinGooner,185152562,Ball Park,1056277148095471618,2018-10-27 20:11:11,garyadamschofi2
Rai_Rhyno,542934404,Ball Park,1056274866104623106,2018-10-27 20:02:07,Stealth___
CdnHandBasket,976951541491027978,Ball Park,1056274214787919873,2018-10-27 19:59:32,GadSaad
CdnHandBasket,976951541491027978,Ball Park,1056274214787919873,2018-10-27 19:59:32,wolf64jr
themicknartin,2997345011,Ball Park,1056273783881900034,2018-10-27 19:57:49,AJDraftScout
USCGamecockBoy,207783185,Ball Park,1056273336387489792,2018-10-27 19:56:02,GregHadley9
booksandpens7,2491519632,Ball Park,1056273068929146881,2018-10-27 19:54:58,indiacom
brown_chipper,3218524752,Ball Park,1056269853642944512,2018-10-27 19:42:12,GregHadley9
jeremypena27,2894047638,Ball Park,1056269071354720256,2018-10-27 19:39:05,__frausto__
ShootTrill,722700518158680064,Ball Park,1056267403410190336,2018-10-27 19:32:28,PoorBoyOnline
SkersNews,2907253817,Ball Park,1056267129991974912,2018-10-27 19:31:22,2AvgGuys
golfwizkid,386909939,Ball Park,1056266953202040832,2018-10-27 19:30:40,danielfheck
golfwizkid,386909939,Ball Park,1056266953202040832,2018-10-27 19:30:40,AuburnFootball
golfwizkid,386909939,Ball Park,1056266953202040832,2018-10-27 19:30:40,AuburnBaseball
maga2020_usa,1044613199591485441,Ball Park,1056266090018365440,2018-10-27 19:27:14,maryinsouthie
maga2020_usa,1044613199591485441,Ball Park,1056266090018365440,2018-10-27 19:27:14,Dodgers
simonbreakell,92743307,Ball Park,1056265227925405699,2018-10-27 19:23:49,87shots
simonbreakell,92743307,Ball Park,1056265227925405699,2018-10-27 19:23:49,HarrisonReed
MarlaCheesman,904415341345873920,Ball Park,1056264410073726976,2018-10-27 19:20:34,IWLarmtUnited
MarlaCheesman,904415341345873920,Ball Park,1056264410073726976,2018-10-27 19:20:34,GOP
MarlaCheesman,904415341345873920,Ball Park,1056264410073726976,2018-10-27 19:20:34,VP
MetroPulseUSA,1378065150,Ball Park,1056263794295496704,2018-10-27 19:18:07,GMOFreeUSA
Segrage_ke,798852088717406208,Ball Park,1056262048802316288,2018-10-27 19:11:11,TBDFEATURES
gogamecocks,18959935,Ball Park,1056261802617700355,2018-10-27 19:10:12,GregHadley9
Scott_Paton,45715567,Ball Park,1056260126372478977,2018-10-27 19:03:33,MassiveFc
brady51h,15304576,Ball Park,1056259977831202818,2018-10-27 19:02:57,SBradleyDC
brady51h,15304576,Ball Park,1056259977831202818,2018-10-27 19:02:57,leoroth
NotoriousJOS,308647707,Ball Park,1056259345686634498,2018-10-27 19:00:27,colin_a_mcbride
NotoriousJOS,308647707,Ball Park,1056259345686634498,2018-10-27 19:00:27,AidenStalker
ZakFrizz,910554913813307392,Ball Park,1056259260584202241,2018-10-27 19:00:06,Coachholman
Shevjenko,62102937,Ball Park,1056257703595655169,2018-10-27 18:53:55,StuartBroad8
Shevjenko,62102937,Ball Park,1056257703595655169,2018-10-27 18:53:55,chefmax85
Hamouda92O,929400810588516353,Ball Park,1056256159601041408,2018-10-27 18:47:47,DatBoi_YT
amayiah_,761470448395628544,Ball Park,1056256157269086209,2018-10-27 18:47:46,ELanghorst
PeterFearns,78818611,Ball Park,1056254943051632640,2018-10-27 18:42:57,JB_1964
PeterFearns,78818611,Ball Park,1056254943051632640,2018-10-27 18:42:57,Everton
nessastewart,59913104,Ball Park,1056254011936919552,2018-10-27 18:39:15,whynotmomdotcom
Park_Fernanda_J,913521613072560128,Ball Park,1056252620531097600,2018-10-27 18:33:43,trologguk
Obriens13,62894967,Ball Park,1056251913795039232,2018-10-27 18:30:55,Kirsten_MT
dj061899,2515820201,Ball Park,1056251351565504512,2018-10-27 18:28:41,kevriveraa
jbsrq,23605079,Ball Park,1056251322297696257,2018-10-27 18:28:34,GMOFreeUSA
God1ssoGood,955984399920635904,Ball Park,1056249887526961152,2018-10-27 18:22:52,GMOFreeUSA
jeff356,29629468,Ball Park,1056249490548686848,2018-10-27 18:21:17,legsanity
TerriSilver,285233352,Ball Park,1056249009399099393,2018-10-27 18:19:22,RedSox
deborahskyrim,2853542034,Ball Park,1056248059674456064,2018-10-27 18:15:36,raj65025523
intheend_ball,914945630451122176,Ball Park,1056246974662422528,2018-10-27 18:11:17,Rt_YourFavBands
pic_flowers,22422777,Ball Park,1056246539314782209,2018-10-27 18:09:33,danielfheck
pic_flowers,22422777,Ball Park,1056246539314782209,2018-10-27 18:09:33,AuburnFootball
pic_flowers,22422777,Ball Park,1056246539314782209,2018-10-27 18:09:33,AuburnBaseball
Jerelee9,961421252803018754,Ball Park,1056246002519162880,2018-10-27 18:07:25,GMOFreeUSA
vickyelynne,217617171,Ball Park,1056245844725379072,2018-10-27 18:06:48,JudiZimmer
Tamifluwhynott,1927649334,Ball Park,1056244622966562816,2018-10-27 18:01:56,GMOFreeUSA
vicsinghb,20059959,Ball Park,1056243623266840576,2018-10-27 17:57:58,WestHamWaycouk
eugene_gaughan,1051037288,Ball Park,1056243552542515200,2018-10-27 17:57:41,WestHamWaycouk
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,Cobtribefan
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,cincy_browncoat
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,DMR_MI
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,Prindigo
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,Taxpayers1234
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,CoolCzech1
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,ChelieinTX
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,im_marcie
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,_wintergirl93
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,Dwarfclone
Prindigo,72084048,Ball Park,1056242800361201664,2018-10-27 17:54:42,GOP
pompeychiv,222581628,Ball Park,1056242548971319296,2018-10-27 17:53:42,PfcKayleigh
park_037,2983025775,Ball Park,1056241931808849921,2018-10-27 17:51:15,bamtyoongi
AppleJacksTay,866100474948308992,Ball Park,1056241248904904706,2018-10-27 17:48:32,DatBoi_YT
ItzAidan4,857551846809980929,Ball Park,1056240838295146501,2018-10-27 17:46:54,DatBoi_YT
1dayattatime1,2482068131,Ball Park,1056240724725850112,2018-10-27 17:46:27,1jacobvickers
1dayattatime1,2482068131,Ball Park,1056240724725850112,2018-10-27 17:46:27,BudElliott3
mark_a_nobody,2899871724,Ball Park,1056239722723467265,2018-10-27 17:42:28,Codee_Reddd
mark_a_nobody,2899871724,Ball Park,1056239722723467265,2018-10-27 17:42:28,drippinhoneyfr
Mrs_Ball__,1623675092,Ball Park,1056238534871388161,2018-10-27 17:37:45,niezwyczajnosc
drippinhoneyfr,1008034851042275328,Ball Park,1056238277043339264,2018-10-27 17:36:43,Codee_Reddd
drippinhoneyfr,1008034851042275328,Ball Park,1056238277043339264,2018-10-27 17:36:43,drippinhoneyfr
wdefnews12,28645139,Ball Park,1056238214682423298,2018-10-27 17:36:28,AWorthyNews
MarilynHallihan,3290684160,Ball Park,1056238120360759296,2018-10-27 17:36:06,GMOFreeUSA
_SamIAm13,179576592,Ball Park,1056238048453648385,2018-10-27 17:35:49,s_pizz10
_SamIAm13,179576592,Ball Park,1056238048453648385,2018-10-27 17:35:49,epbasetraining
epbasetraining,545495420,Ball Park,1056237970632536064,2018-10-27 17:35:30,s_pizz10
epbasetraining,545495420,Ball Park,1056237970632536064,2018-10-27 17:35:30,epbasetraining
Codee_Reddd,354386461,Ball Park,1056237916190638080,2018-10-27 17:35:17,drippinhoneyfr
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,cincy_browncoat
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,DMR_MI
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,Prindigo
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,Taxpayers1234
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,CoolCzech1
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,ChelieinTX
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,im_marcie
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,_wintergirl93
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,Dwarfclone
Cobtribefan,2802076497,Ball Park,1056236704384860161,2018-10-27 17:30:28,GOP
tlancto,56904882,Ball Park,1056236547941548039,2018-10-27 17:29:51,DandC
AWorthyNews,2241611058,Ball Park,1056234965871050753,2018-10-27 17:23:34,normalparkmm
AWorthyNews,2241611058,Ball Park,1056234965871050753,2018-10-27 17:23:34,hamcoschools
s_pizz10,362813682,Ball Park,1056234797045960704,2018-10-27 17:22:54,epbasetraining
gazcuz1985,360141659,Ball Park,1056232484789207041,2018-10-27 17:13:42,BenStanners
PlutoniumSox,127329040,Ball Park,1056232442393255937,2018-10-27 17:13:32,whynotmomdotcom
Shehroz_Siddiqi,4223620047,Ball Park,1056230933777600512,2018-10-27 17:07:33,BobbieD2509
Shehroz_Siddiqi,4223620047,Ball Park,1056230933777600512,2018-10-27 17:07:33,Millie__Weaver
Shehroz_Siddiqi,4223620047,Ball Park,1056230933777600512,2018-10-27 17:07:33,PrisonPlanet
Smith_C_Nick,323548484,Ball Park,1056229758273511425,2018-10-27 17:02:52,UNABaseball
randygrdjan,1155188443,Ball Park,1056229282572316673,2018-10-27 17:00:59,danielfheck
randygrdjan,1155188443,Ball Park,1056229282572316673,2018-10-27 17:00:59,AuburnFootball
randygrdjan,1155188443,Ball Park,1056229282572316673,2018-10-27 17:00:59,AuburnBaseball
RedWhtBlue,2989197115,Ball Park,1056229114124787712,2018-10-27 17:00:19,SystemBlitch
RedWhtBlue,2989197115,Ball Park,1056229114124787712,2018-10-27 17:00:19,juliaioffe
chicopote107,3225429621,Ball Park,1056227688304775170,2018-10-27 16:54:39,YouTube
ReneeArnett,382318059,Ball Park,1056227527633657856,2018-10-27 16:54:01,SBradleyDC
ReneeArnett,382318059,Ball Park,1056227527633657856,2018-10-27 16:54:01,leoroth
bobtis,372896554,Ball Park,1056226646003314688,2018-10-27 16:50:30,RealMichaelKay
tiffanywelka,2942443607,Ball Park,1056226237817982977,2018-10-27 16:48:53,GMOFreeUSA
HazRobert,1559468120,Ball Park,1056225773856579584,2018-10-27 16:47:02,HazRobert
HazRobert,1559468120,Ball Park,1056225773856579584,2018-10-27 16:47:02,GCobber99
marknocal,32974759,Ball Park,1056225380107902977,2018-10-27 16:45:28,Zelle
bdnews24,19827010,Ball Park,1056225368645033986,2018-10-27 16:45:26,bdnews24
whiter069,3012654848,Ball Park,1056225042655309825,2018-10-27 16:44:08,Tim14078206
whiter069,3012654848,Ball Park,1056225042655309825,2018-10-27 16:44:08,shaunking
whiter069,3012654848,Ball Park,1056223921924653056,2018-10-27 16:39:41,Todays_Entry
whiter069,3012654848,Ball Park,1056223921924653056,2018-10-27 16:39:41,shaunking
BelAire_Bees,2865327127,Ball Park,1056223712490463233,2018-10-27 16:38:51,jeffhiseredu
Juice9730,153417177,Ball Park,1056222602740592640,2018-10-27 16:34:26,Ronnie2K
SouthCoastRed,1105952173,Ball Park,1056222476726874113,2018-10-27 16:33:56,dphunt88
BMattAU,29659181,Ball Park,1056222347978592256,2018-10-27 16:33:26,danielfheck
BMattAU,29659181,Ball Park,1056222347978592256,2018-10-27 16:33:26,AuburnFootball
BMattAU,29659181,Ball Park,1056222347978592256,2018-10-27 16:33:26,AuburnBaseball
danielfheck,26148614,Ball Park,1056222212926119937,2018-10-27 16:32:53,AuburnFootball
danielfheck,26148614,Ball Park,1056222212926119937,2018-10-27 16:32:53,AuburnBaseball
bvanhauen1,70967473,Ball Park,1056221718518398976,2018-10-27 16:30:56,ELanghorst
RazorPack65,456228940,Ball Park,1056221530252820481,2018-10-27 16:30:11,Magnoliagirl94
DarrynHouston,484041394,Ball Park,1056221010314309632,2018-10-27 16:28:07,queensparkfc
JunkoPatsye,4495850980,Ball Park,1056220853535494145,2018-10-27 16:27:29,Jillybeanpark
JunkoPatsye,4495850980,Ball Park,1056220853535494145,2018-10-27 16:27:29,JayCaruso
JunkoPatsye,4495850980,Ball Park,1056220853535494145,2018-10-27 16:27:29,davidharsanyi
jamiemckernon8,408072608,Ball Park,1056220002473439232,2018-10-27 16:24:06,queensparkfc
Mattomaha1,2191537381,Ball Park,1056219421209968645,2018-10-27 16:21:48,KingOine
Mattomaha1,2191537381,Ball Park,1056219421209968645,2018-10-27 16:21:48,guardian
comebackkidd,222974313,Ball Park,1056218519086530561,2018-10-27 16:18:13,Zelle
H0ELYJIH00N,2224109546,Ball Park,1056218290769453056,2018-10-27 16:17:18,potatochiphgo
JanLee0212,914524675895627777,Ball Park,1056217813076058113,2018-10-27 16:15:24,GMOFreeUSA
tradnews_,980874245696819200,Ball Park,1056217043404554240,2018-10-27 16:12:21,GMOFreeUSA
AlertTrade,121158213,Ball Park,1056217041093386241,2018-10-27 16:12:20,GMOFreeUSA
2wheelninja500,1066459346,Ball Park,1056215837022081024,2018-10-27 16:07:33,GMOFreeUSA
PJoeHenry,336064705,Ball Park,1056214518538399744,2018-10-27 16:02:19,Zelle
MoorlandsA,889832540432945153,Ball Park,1056213201883422720,2018-10-27 15:57:05,BlackthornRove1
MoorlandsA,889832540432945153,Ball Park,1056213201883422720,2018-10-27 15:57:05,MoorlandsA
margaretdewys,588428892,Ball Park,1056211326945640449,2018-10-27 15:49:38,GMOFreeUSA
Imaginasun,1702540147,Ball Park,1056211245127426048,2018-10-27 15:49:18,GMOFreeUSA
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,gondi2812
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,_MyLittlePretty
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,comeonman2020
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,MeghanKDKA
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,KDKA
Truthonestruth,243065696,Ball Park,1056210458317705216,2018-10-27 15:46:11,GOP
PUMISO,104080802,Ball Park,1056209748134162434,2018-10-27 15:43:22,eBay
PUMISO,104080802,Ball Park,1056209637391896576,2018-10-27 15:42:55,eBay
A_LA_Art,3251881755,Ball Park,1056209584870674432,2018-10-27 15:42:43,GMOFreeUSA
815wrldtrvlr,111412750,Ball Park,1056209368755175431,2018-10-27 15:41:51,GMOFreeUSA
99999sv,16944854,Ball Park,1056209096867631104,2018-10-27 15:40:46,GMOFreeUSA
fresnohockytalk,820729854861524992,Ball Park,1056209045915201539,2018-10-27 15:40:34,WSHLMonsters
PaoloWalnuts,195053212,Ball Park,1056208577118068742,2018-10-27 15:38:42,TheVan
Williamlewis80,779037492892893184,Ball Park,1056208568540643330,2018-10-27 15:38:40,Ronnie2K
Unity_N_Peace,2658110712,Ball Park,1056207856314257416,2018-10-27 15:35:50,GMOFreeUSA
ConsiderThis1,23341160,Ball Park,1056207654995976192,2018-10-27 15:35:02,GMOFreeUSA
MLLNNLmotivator,944287250,Ball Park,1056207156259840006,2018-10-27 15:33:04,BBrempel
MLLNNLmotivator,944287250,Ball Park,1056207156259840006,2018-10-27 15:33:04,stephenharper
TayandJakesmom,73292788,Ball Park,1056206480188280834,2018-10-27 15:30:22,ELanghorst
jphoga36,759645006,Ball Park,1056206366552010752,2018-10-27 15:29:55,DMVFollowers
smhughes24,2405126539,Ball Park,1056205203698003970,2018-10-27 15:25:18,ELanghorst
MK_DONS_H,816030987939409920,Ball Park,1056203775428517890,2018-10-27 15:19:38,OnTheDot2018
MK_DONS_H,816030987939409920,Ball Park,1056203775428517890,2018-10-27 15:19:38,Ashmead72
MK_DONS_H,816030987939409920,Ball Park,1056203775428517890,2018-10-27 15:19:38,BBC3CR
Aliciap99,536908283,Ball Park,1056203386658283522,2018-10-27 15:18:05,SassStrength
ToweryRandy,879456602474065920,Ball Park,1056202605075021824,2018-10-27 15:14:59,MartyOlliff
ToweryRandy,879456602474065920,Ball Park,1056202605075021824,2018-10-27 15:14:59,BeanieJeanatjax
ToweryRandy,879456602474065920,Ball Park,1056202605075021824,2018-10-27 15:14:59,javimorgado
ToweryRandy,879456602474065920,Ball Park,1056202605075021824,2018-10-27 15:14:59,chick_in_kiev
Abhi_Sar72,3196243969,Ball Park,1056201426202849283,2018-10-27 15:10:17,harshtamboli007
Abhi_Sar72,3196243969,Ball Park,1056201426202849283,2018-10-27 15:10:17,BCCI
Abhi_Sar72,3196243969,Ball Park,1056201426202849283,2018-10-27 15:10:17,imVkohli
VibhorParashar3,3361433538,Ball Park,1056200910123098112,2018-10-27 15:08:14,SonyTV
VibhorParashar3,3361433538,Ball Park,1056200910123098112,2018-10-27 15:08:14,salim_merchant
GarrettSmith322,3122883879,Ball Park,1056200412343267328,2018-10-27 15:06:16,UNABaseball
TheDrewMac,958249112,Ball Park,1056199055817261059,2018-10-27 15:00:52,KilmarnockFC
Jaskirat214,1054267960842313728,Ball Park,1056198792234422272,2018-10-27 14:59:49,SonyTV
Jaskirat214,1054267960842313728,Ball Park,1056198792234422272,2018-10-27 14:59:49,salim_merchant
SonyTV,145592277,Ball Park,1056198705928380418,2018-10-27 14:59:29,salim_merchant
SonyTV,145592277,Ball Park,1056198705928380418,2018-10-27 14:59:29,VibhorParashar3
colinchamblin24,2274066600,Ball Park,1056198084059955200,2018-10-27 14:57:01,UNABaseball
cass316,22511782,Ball Park,1056198069203668992,2018-10-27 14:56:57,KilmarnockFC
GarretGillum,795274398,Ball Park,1056197184922759168,2018-10-27 14:53:26,UNABaseball
yourheartdesir3,1028020462654238721,Ball Park,1056197114542284801,2018-10-27 14:53:09,daeguspeaches
TheJohnnieCraig,3174823253,Ball Park,1056196265271349248,2018-10-27 14:49:47,KilmarnockFC
shakespeare_a,367394359,Ball Park,1056196091039940608,2018-10-27 14:49:05,KilmarnockFC
Kathy22202621,715091118,Ball Park,1056196086371680257,2018-10-27 14:49:04,eacaffrey
Kathy22202621,715091118,Ball Park,1056196086371680257,2018-10-27 14:49:04,JunkScience
kieranorr0273,772431006666223616,Ball Park,1056196025105424389,2018-10-27 14:48:50,KilmarnockFC
strengthtodream,24215769,Ball Park,1056195971305091072,2018-10-27 14:48:37,KilmarnockFC
_DeanPower_,1129529216,Ball Park,1056195877470175232,2018-10-27 14:48:15,KilmarnockFC
teabagshrew,635577644,Ball Park,1056195775192023040,2018-10-27 14:47:50,KilmarnockFC
talkingbaws,478840738,Ball Park,1056195628743737344,2018-10-27 14:47:15,KilmarnockFC
C4mmy31,20998040,Ball Park,1056195531935023105,2018-10-27 14:46:52,KilmarnockFC
HallyMk1,15023475,Ball Park,1056195527237349376,2018-10-27 14:46:51,KilmarnockFC
LaurynArmour,720519042,Ball Park,1056195513240952838,2018-10-27 14:46:48,KilmarnockFC
KillieDrummer,159824274,Ball Park,1056195499341037571,2018-10-27 14:46:44,KilmarnockFC
RJMcL,282148967,Ball Park,1056195386686214145,2018-10-27 14:46:18,KilmarnockFC
iamNtane,89172873,Ball Park,1056195154942550016,2018-10-27 14:45:22,AceMagashule99
FlysJoint,928264681919217664,Ball Park,1056194062146043904,2018-10-27 14:41:02,TheKingSJComp
1Stephen47,887768755702558724,Ball Park,1056193909951467520,2018-10-27 14:40:25,ChuckCallesto
orstratfan,4668227778,Ball Park,1056193832453206016,2018-10-27 14:40:07,SarahjewelAZ
orstratfan,4668227778,Ball Park,1056193832453206016,2018-10-27 14:40:07,PuddlesPityP
KTFCOfficial,1442092286,Ball Park,1056193352360738817,2018-10-27 14:38:12,StourbridgeFC
Jillybeanpark,265795569,Ball Park,1056192999024136192,2018-10-27 14:36:48,JayCaruso
Jillybeanpark,265795569,Ball Park,1056192999024136192,2018-10-27 14:36:48,davidharsanyi
UNA_MBB,985938281408925696,Ball Park,1056192828026638338,2018-10-27 14:36:07,UNABaseball
iamshyaka,1009411520,Ball Park,1056191304001044482,2018-10-27 14:30:04,Vanessa_Enn
cujeneza,1667815256,Ball Park,1056191239127740419,2018-10-27 14:29:49,Vanessa_Enn
johndilinga84,1420860078,Ball Park,1056190629720526848,2018-10-27 14:27:23,KaizerChiefs
Marty041964,929353097926922241,Ball Park,1056188079256596480,2018-10-27 14:17:15,queensparkfc
cimbalyn,2476863534,Ball Park,1056186967983964160,2018-10-27 14:12:50,zazzle
ELanghorst,11089102,Ball Park,1056186967921250304,2018-10-27 14:12:50,JaysFootball
ELanghorst,11089102,Ball Park,1056186967921250304,2018-10-27 14:12:50,Blue_Jay_Nation
ELanghorst,11089102,Ball Park,1056186967921250304,2018-10-27 14:12:50,LHSBlueJays
ELanghorst,11089102,Ball Park,1056186967921250304,2018-10-27 14:12:50,LhsqbC
ELanghorst,11089102,Ball Park,1056186967921250304,2018-10-27 14:12:50,LanghorstPicts
cimbalyn,2476863534,Ball Park,1056186709996531712,2018-10-27 14:11:49,zazzle
SAmondaYU,700880963014799360,Ball Park,1056186407369105408,2018-10-27 14:10:37,0824Taketakeshi
JimbleJams,847540786816315394,Ball Park,1056186254113554432,2018-10-27 14:10:00,daeguspeaches
Chiseled_Scott,96848521,Ball Park,1056185033268940802,2018-10-27 14:05:09,Chiseled_Scott
Chiseled_Scott,96848521,Ball Park,1056184963156996096,2018-10-27 14:04:52,Chiseled_Scott
Chiseled_Scott,96848521,Ball Park,1056184928918921217,2018-10-27 14:04:44,Chiseled_Scott
cimbalyn,2476863534,Ball Park,1056184295889428482,2018-10-27 14:02:13,zazzle
beingshrutip,227221557,Ball Park,1056183659764572160,2018-10-27 13:59:42,taran_adarsh
BelleBway,38754718,Ball Park,1056183584715882496,2018-10-27 13:59:24,2008Philz
fsandoval_11,484459566,Ball Park,1056182675151568898,2018-10-27 13:55:47,worldclassD
fsandoval_11,484459566,Ball Park,1056182675151568898,2018-10-27 13:55:47,Dodgers
james7phillips,2391555292,Ball Park,1056181757395881984,2018-10-27 13:52:08,joncolman
withcomment,18700100,Ball Park,1056181465757691915,2018-10-27 13:50:58,docm77
TheCumbriansNet,704256176725352448,Ball Park,1056181276619800579,2018-10-27 13:50:13,joncolman
FcRodes,1054673297143750656,Ball Park,1056181242595606529,2018-10-27 13:50:05,taran_adarsh
MartinG74219269,1046567029224935425,Ball Park,1056180859659796483,2018-10-27 13:48:34,LiveDownloads
Mikeey_Watts,706063865243500544,Ball Park,1056180825987915778,2018-10-27 13:48:26,nodqdotcom
ksaundersrivera,3071393590,Ball Park,1056180652285050883,2018-10-27 13:47:45,jeffhiseredu
NorthumFA,198471427,Ball Park,1056179420543811584,2018-10-27 13:42:51,NottsFA
cimbalyn,2476863534,Ball Park,1056178114349285376,2018-10-27 13:37:39,zazzle
its_s08,783205678189989888,Ball Park,1056175429176836096,2018-10-27 13:26:59,indiacom
windiewx,323264435,Ball Park,1056173402434797568,2018-10-27 13:18:56,espn
kkd5,14803001,Ball Park,1056171400258437121,2018-10-27 13:10:59,CoachLockey
cimbalyn,2476863534,Ball Park,1056170390437847041,2018-10-27 13:06:58,zazzle
ashishmali28,360116554,Ball Park,1056170342345977857,2018-10-27 13:06:46,indiacom
BernardOToole,247063660,Ball Park,1056169651544178688,2018-10-27 13:04:02,offtheball
BernardOToole,247063660,Ball Park,1056169651544178688,2018-10-27 13:04:02,BernardOToole
rr9108,15700813,Ball Park,1056167870101680129,2018-10-27 12:56:57,Ayaan
rr9108,15700813,Ball Park,1056167870101680129,2018-10-27 12:56:57,K94US
alec_terfani,940140250172657665,Ball Park,1056167842754764800,2018-10-27 12:56:51,BaileyTheCat4
Dithaba3,988835879723716609,Ball Park,1056166072120950784,2018-10-27 12:49:48,orlandopirates
ShoemakersNTFC,4904224954,Ball Park,1056165485430165504,2018-10-27 12:47:28,RagingFeverFC
ShoemakersNTFC,4904224954,Ball Park,1056165485430165504,2018-10-27 12:47:28,IFALatest
J_Guth117,3882869849,Ball Park,1056165477851021312,2018-10-27 12:47:27,8502817344
loves_Spurs,740047819,Ball Park,1056164683240128513,2018-10-27 12:44:17,coys100
MoraBlueDevils,1520821200,Ball Park,1056163517630464002,2018-10-27 12:39:39,NewUlm2020
its_GTdawg,3115577881,Ball Park,1056162429627883520,2018-10-27 12:35:20,markmcclellan
its_GTdawg,3115577881,Ball Park,1056162429627883520,2018-10-27 12:35:20,iowahawkblog
CoachSgromolo,1350621690,Ball Park,1056161035630067712,2018-10-27 12:29:48,BrentASJax
MOHIT_KG,65607396,Ball Park,1056160329703481344,2018-10-27 12:26:59,NorthwichVicsFC
MOHIT_KG,65607396,Ball Park,1056160329703481344,2018-10-27 12:26:59,southport_fc
AdmissionHeros,778287984751837184,Ball Park,1056159368952119296,2018-10-27 12:23:10,usminority
FOX13Memphis,10722372,Ball Park,1056159295472046080,2018-10-27 12:22:53,edamoreFOX13
martyngriffin,275504995,Ball Park,1056157933921284096,2018-10-27 12:17:28,TheSunFootball
Rwabigwi,83102923,Ball Park,1056156625566867456,2018-10-27 12:12:16,Vanessa_Enn
its_GTdawg,3115577881,Ball Park,1056156272108568576,2018-10-27 12:10:52,peabodypress
its_GTdawg,3115577881,Ball Park,1056156272108568576,2018-10-27 12:10:52,iowahawkblog
ngwata_,236781415,Ball Park,1056155442282483713,2018-10-27 12:07:34,Vanessa_Enn
TC1776,23442861,Ball Park,1056155272710893568,2018-10-27 12:06:54,TC1776
TC1776,23442861,Ball Park,1056155272710893568,2018-10-27 12:06:54,DrGTP
TC1776,23442861,Ball Park,1056155242046390272,2018-10-27 12:06:46,DrGTP
mwasa,20386834,Ball Park,1056153291820855296,2018-10-27 11:59:01,Vanessa_Enn
MrsFlynnzeps1,784374730174234624,Ball Park,1056152445909417985,2018-10-27 11:55:40,jeffhiseredu
