User,UserID,Query,ResultID,ResultCreated_At,RTUser,RTID,RT_created_at,RT_text
sanxrahya,1048946855139139587,Ball Park,1056056526878597120,2018-10-27 05:34:31,Bollyhungama,1055700912268730368,2018-10-26 06:01:26,#BoxOffice #BadhaaiHo  hits the ball out of the park... Proves all calculations and  estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1...  Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue  5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr.
HlongoaneLeslie,927481377599229953,Ball Park,1056056076049760256,2018-10-27 05:32:43,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
MtshweniSammy,1036718003193298945,Ball Park,1056055935288991744,2018-10-27 05:32:10,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
oye_pick,926023751157784576,Ball Park,1056054893428047872,2018-10-27 05:28:01,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
Nhlanhl02945589,1003692671318315010,Ball Park,1056053971121594368,2018-10-27 05:24:21,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
RGavargur,1033237106074603521,Ball Park,1056053738975031297,2018-10-27 05:23:26,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
BDWILL2,537519085,Ball Park,1056052653153759232,2018-10-27 05:19:07,Coachholman,1056008215652171776,2018-10-27 02:22:32,Young players Please hustle out of the box. Its a long way around the bases. If you bust your butt to first and the ball leaves the park youve still got 270ft worth of pimpin.SignedYour Coaches Fans and Teammates
Ibadsayed,554219091,Ball Park,1056048391459954688,2018-10-27 05:02:11,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Deepakroy1888,3309087170,Ball Park,1056044148975910912,2018-10-27 04:45:20,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
kikisometimes,28348226,Ball Park,1056042360654716936,2018-10-27 04:38:13,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
Dill_Bot,701491647742234625,Ball Park,1056042143289167872,2018-10-27 04:37:21,sammyyynic,1056041680967753734,2018-10-27 04:35:31,When you accidentally buy ball park sour pickles instead of dill 
Bhekwa_BrianMNG,987971528166961152,Ball Park,1056040818715381760,2018-10-27 04:32:06,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
iSanketyadav,3945052034,Ball Park,1056040535167721472,2018-10-27 04:30:58,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
RVLbaseball,262432399,Ball Park,1056035631917342721,2018-10-27 04:11:29,NewUlm2020,1056032301489012737,2018-10-27 03:58:15,Another place to read up on Johnson Park the featured park on the cover of Town Ball Parks. https://t.co/rugGahF1DN
Maria4America,3492855441,Ball Park,1056035259547029504,2018-10-27 04:10:00,sherry50waldie,1055990830522163200,2018-10-27 01:13:28,@Maria4America @CindyBurlison @keithboykin @JamieOGrady @CNN Or better yet when Bernie Sanders supporter went and tried to wipe out a ball park full of Republican Congress members and nearly killed Rep Steve Scalise?? We didnt blame the Democrats or Bernie Sanders. We dont do things like that.
HilarieAshton,395394840,Ball Park,1056034791194324992,2018-10-27 04:08:09,KitoForLife,1054743377785356289,2018-10-23 14:36:32,@dog_rates Theres a dog in a massive park in my town where theres a dog with no owner that has one tennis ball and always puts it into the fountain so people get it out for him and throw it away. the ball always returns to the water. Been there played with him for a while :) lovely doggo
being9ikku,815869021706928128,Ball Park,1056034614769111040,2018-10-27 04:07:26,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
PuneetG14881410,885849664163020800,Ball Park,1056031414146093057,2018-10-27 03:54:43,indiacom,1055737044536868865,2018-10-26 08:25:00,Badhaai Ho Box Office Collection Week 1: Ayushmann Khurrana-Sanya Malhotras Film Hits The Ball of The Park Earns Rs 66.10 Crorehttps://t.co/S1wcwzjn08
AadritBanerjee,902225813130567684,Ball Park,1056031081160273922,2018-10-27 03:53:24,indiacom,1055737044536868865,2018-10-26 08:25:00,Badhaai Ho Box Office Collection Week 1: Ayushmann Khurrana-Sanya Malhotras Film Hits The Ball of The Park Earns Rs 66.10 Crorehttps://t.co/S1wcwzjn08
sports_guruji,979422788493639680,Ball Park,1056030837404139520,2018-10-27 03:52:26,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
LesLukach,234106916,Ball Park,1056030669560676352,2018-10-27 03:51:46,landonwallace21,1056028988630458368,2018-10-27 03:45:05,Great first day at the NCTB Prep Baseball Report Fall Classic - CBA gets the win. Went 1-3 with a double - @MLBDevelops @Clemmens_PBR @LesLukach @NCTBBaseball @NevadaBaseball - Game 2 tomorrow at Banner Island Ball Park https://t.co/o2WTqwBYny
Clever_Baseball,457814981,Ball Park,1056030027287027712,2018-10-27 03:49:13,Coachholman,1056008215652171776,2018-10-27 02:22:32,Young players Please hustle out of the box. Its a long way around the bases. If you bust your butt to first and the ball leaves the park youve still got 270ft worth of pimpin.SignedYour Coaches Fans and Teammates
CBA_SacBayArea,3307434200,Ball Park,1056029616484233216,2018-10-27 03:47:35,landonwallace21,1056028988630458368,2018-10-27 03:45:05,Great first day at the NCTB Prep Baseball Report Fall Classic - CBA gets the win. Went 1-3 with a double - @MLBDevelops @Clemmens_PBR @LesLukach @NCTBBaseball @NevadaBaseball - Game 2 tomorrow at Banner Island Ball Park https://t.co/o2WTqwBYny
MYRJ_Arjun,717599185864777728,Ball Park,1056028324110061568,2018-10-27 03:42:27,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
FlossAngeles,122580976,Ball Park,1056027662064537600,2018-10-27 03:39:49,Vintage_D_Love,1056026882439897088,2018-10-27 03:36:43,LMAO  And Kike wants the crowd to have energy?!  Energy  and thats what youre bringing to the ball park?! Man boy fuck yall @Dodgers
SAmitDhingra,562624315,Ball Park,1056027411022798848,2018-10-27 03:38:49,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Ayushmannks_fan,854543663342473217,Ball Park,1056027346275168256,2018-10-27 03:38:34,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
JuustWright,368564559,Ball Park,1056027130885107712,2018-10-27 03:37:42,Vintage_D_Love,1056026882439897088,2018-10-27 03:36:43,LMAO  And Kike wants the crowd to have energy?!  Energy  and thats what youre bringing to the ball park?! Man boy fuck yall @Dodgers
NoReallyComeOn,54186959,Ball Park,1056027047942897664,2018-10-27 03:37:22,Vintage_D_Love,1056026882439897088,2018-10-27 03:36:43,LMAO  And Kike wants the crowd to have energy?!  Energy  and thats what youre bringing to the ball park?! Man boy fuck yall @Dodgers
itsmeaamir7,4882724376,Ball Park,1056025218546774017,2018-10-27 03:30:06,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Elmach4,187306465,Ball Park,1056023781653835776,2018-10-27 03:24:24,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
LhsqbC,1025058447945916419,Ball Park,1056022185087766529,2018-10-27 03:18:03,ChrisGeinosky,1056009978031550464,2018-10-27 02:29:33,Ball game! Liberty 20 Park Hill 14. Final. Tremendous effort by Blue Jays defense! Liberty plays at top C6D4 seed Lees Summit North next Friday!
CoachMorgan30,2970354990,Ball Park,1056020060576342016,2018-10-27 03:09:37,Coachholman,1056008215652171776,2018-10-27 02:22:32,Young players Please hustle out of the box. Its a long way around the bases. If you bust your butt to first and the ball leaves the park youve still got 270ft worth of pimpin.SignedYour Coaches Fans and Teammates
EdRedstateblues,2736359780,Ball Park,1056018327372554240,2018-10-27 03:02:43,BeeSaysPolitics,1056011966450417671,2018-10-27 02:37:27,@Mastermind7864 @EdRedstateblues TX. a landslide victory is all it takes. Lets get off the low voter turnout list TX. We boast about doing things in a big way? We gotta step up to the poll &amp;knock the ball outta the park. TX voters gotta healthcare pre-existing health conditions socsec medicare medicaid
jangidrahul165,911021450450018304,Ball Park,1056017632074190848,2018-10-27 02:59:58,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Aakash30081992,3075460464,Ball Park,1056017554894807040,2018-10-27 02:59:39,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
jasveer380,795880920817528832,Ball Park,1056016258708103169,2018-10-27 02:54:30,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
MGMAdvertiser,20477029,Ball Park,1056016122494025728,2018-10-27 02:53:58,AStacyLong,1056014463776759808,2018-10-27 02:47:22,Park Crossing scores and leads 21-14 in OT. Carver about to get the ball.
AChirch22,466581535,Ball Park,1056016021545500672,2018-10-27 02:53:34,BWCPicks,1056015299743567872,2018-10-27 02:50:41,LETS GO RED SOX!!!!!!P.s. I apologize for squeezing my wifes leg as hard as I could on contact of that ball watching it leave the ball park! LETS GO.
mgmsports,574639254,Ball Park,1056015979816337408,2018-10-27 02:53:24,AStacyLong,1056014463776759808,2018-10-27 02:47:22,Park Crossing scores and leads 21-14 in OT. Carver about to get the ball.
soFarSoGood123,948403312574988288,Ball Park,1056014668437671936,2018-10-27 02:48:11,indiacom,1055737044536868865,2018-10-26 08:25:00,Badhaai Ho Box Office Collection Week 1: Ayushmann Khurrana-Sanya Malhotras Film Hits The Ball of The Park Earns Rs 66.10 Crorehttps://t.co/S1wcwzjn08
ConroeSports,54949153,Ball Park,1056014167264632833,2018-10-27 02:46:11,Maskulinski,1056014003238064129,2018-10-27 02:45:32,A false start leads to another KO punt. College Park ball at its 23-yard line. 45 seconds down 1 no timeouts. https://t.co/wCsMLfvY6k
HoodieBax,922304883713339392,Ball Park,1056013767081947136,2018-10-27 02:44:36,HoodieBax,1055986224169672705,2018-10-27 00:55:09,if you had a park rep irl at wherever you ball at the most.. what rep would you be? I would be a Elite 3 
abirami288,738716254299521024,Ball Park,1056013649637068801,2018-10-27 02:44:08,MadnessMultiple,1055980407404019713,2018-10-27 00:32:02,Off the chartsOff hookOutta the ball parkKinda feels@NakuulMehta as Shivaay #Ishqbaaaz Vote https://t.co/eEkKlzSAzP#ITA2018 #AVTA2018 https://t.co/sbotEzFjmg
mafodimichael,2995574453,Ball Park,1056012222550433792,2018-10-27 02:38:28,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
nripesh_kashyap,704392753447186432,Ball Park,1056011073457872896,2018-10-27 02:33:54,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Gaositwe17,1048122588382355459,Ball Park,1056010682976608256,2018-10-27 02:32:21,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
Nimunba,138453700,Ball Park,1056009982682947584,2018-10-27 02:29:34,SSIIIIUUUU,1055991177739190273,2018-10-27 01:14:50,As soon as the ball was switched Matic should have been marking Dybala. DYBALA WAS JOGGING INTO THE FINAL 3RD!! Matic taking a stroll through the park look at the last frame! MAN LOOKED TO GOD https://t.co/vHeOLAUpSa
parthpatel7125,2805125376,Ball Park,1056009665874513924,2018-10-27 02:28:18,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
ConroeSports,54949153,Ball Park,1056008648391081984,2018-10-27 02:24:16,Maskulinski,1056008617927827456,2018-10-27 02:24:08,Post-chaos: - Two Klein Oak late hits- KOs Jaden Wilson ejected for personal foul College Park ball at the Klein Oak 11-yard line 1st &amp; 10. https://t.co/8qYme4A3Ob
MBeutell25,316795203,Ball Park,1056008009288245248,2018-10-27 02:21:43,GreggOlson30,1056006124724457474,2018-10-27 02:14:14,Ever obliterate a baseball? That ball was crushed. He spent how many years in a bandbox and that ball was out of the park in Bmore. He killed it and watched it. Just saying. World Series or not its a game to these guys. https://t.co/nDaKjlgDNu
baluswetha96,831303253392445440,Ball Park,1056007773714997248,2018-10-27 02:20:47,MadnessMultiple,1055980407404019713,2018-10-27 00:32:02,Off the chartsOff hookOutta the ball parkKinda feels@NakuulMehta as Shivaay #Ishqbaaaz Vote https://t.co/eEkKlzSAzP#ITA2018 #AVTA2018 https://t.co/sbotEzFjmg
ravali2886,2541576949,Ball Park,1056007301578911744,2018-10-27 02:18:55,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
ConroeSports,54949153,Ball Park,1056006971076370433,2018-10-27 02:17:36,Maskulinski,1056006919964450817,2018-10-27 02:17:24,College Parks DMajai Bailey was just obliterated way before the Klein Oak punt got to him. The 15-yard penalty on the Panthers gives College Park the ball at the Klein Oak 37-yard line and Jalin Carlton has been ejected.Klein Oak 14-10. 11:01 4Q #txhsfb
cfpodles,705580346251804672,Ball Park,1056006634089144326,2018-10-27 02:16:15,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
chaitu972,340871404,Ball Park,1056005224295362561,2018-10-27 02:10:39,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
trekonomicsbot,758779716157308928,Ball Park,1056004395069071361,2018-10-27 02:07:22,JeremyCowanSBC,1055864814348713985,2018-10-26 16:52:43,Beaming into town @StarTrek northeast convention have a ball Trekkies!! 3 cases for the party tonight Profit Motive - and lotsa samples and discounts @ShmaltzBrewing Clifton Park &amp; @518craft in Troy love to see ya! @FedofBeer https://t.co/ga9Rfs4B4b
FedofBeer,2645621863,Ball Park,1056003284450762752,2018-10-27 02:02:57,JeremyCowanSBC,1055864814348713985,2018-10-26 16:52:43,Beaming into town @StarTrek northeast convention have a ball Trekkies!! 3 cases for the party tonight Profit Motive - and lotsa samples and discounts @ShmaltzBrewing Clifton Park &amp; @518craft in Troy love to see ya! @FedofBeer https://t.co/ga9Rfs4B4b
mcicero10,97710257,Ball Park,1056002502959734784,2018-10-27 01:59:50,bunny_wheeler,1055997936461582337,2018-10-27 01:41:42,Kathy Griffin....severed head stabbing President Trump in the park videos depicting rapper assassination of President Trump. Madonna....blow up WH Depp....time to assassinate the President. Pelosi...collateral damage...so be it. Shooting Republicans at ball game.. https://t.co/OTbceOHqw4
SIDCHLSports,3774523583,Ball Park,1056002319521845248,2018-10-27 01:59:07,DP_Athletics,1055989314998464512,2018-10-27 01:07:26,Deer Park with the turnover interception ball on the + 20 up 7 to nothing 6 minutes remaining
varsity_kc,1029795104578564096,Ball Park,1056002195320127488,2018-10-27 01:58:37,Citizen_CodyT,1056002052294352896,2018-10-27 01:58:03,Park Hill moves into Libertys red zone and promptly fumbles on last play of 3rd. Liberty up 17-0 and has ball at own 7.
AMluvinit2,35830479,Ball Park,1056001680301449216,2018-10-27 01:56:34,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
rae714,73830173,Ball Park,1055997312240156672,2018-10-27 01:39:13,ToddJClausen,1055975529545981953,2018-10-27 00:12:39,It would be better if he had Yankees Facade but still....Penfield man builds epic Wiffle Ball stadium with a Green Monster in his backyard https://t.co/rzxYTmGURf
Steveored,3229598239,Ball Park,1055995359451729921,2018-10-27 01:31:27,ndcricket,1055959262956900352,2018-10-26 23:08:01,Heres the squad to face the @OtagoVolts in the first white ball action of the home summer. The game begins at 11am at Seddon Park and is free entry! Come down and support your Northern Districts in the #FordTrophy #ndtogether #cricketnation https://t.co/cjPSxXzg3u
itsreallyalexb,1008584748837437440,Ball Park,1055994251534684160,2018-10-27 01:27:03,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
drop_outs,576869726,Ball Park,1055992711604461568,2018-10-27 01:20:56,baseball_uni,1055962306385977345,2018-10-26 23:20:07,:DROPOUTS MLB  https://t.co/mqLCtphZtQ# # https://t.co/dUc2nMhnQ8
SandiShochat,879052536,Ball Park,1055992259433431041,2018-10-27 01:19:08,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
ChofasRC,155667008,Ball Park,1055991426515955712,2018-10-27 01:15:50,WhitePplQuote,1047164564511625219,2018-10-02 16:41:02,Needing a tennis ball to heIp them park in the garage https://t.co/GVnfWrN5Gn
mvassy14,2969934070,Ball Park,1055990913170898944,2018-10-27 01:13:47,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
Eventhedogsabo1,1039240054147829760,Ball Park,1055990834775101441,2018-10-27 01:13:29,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
SalisburyPolice,189695665,Ball Park,1055989677092683776,2018-10-27 01:08:53,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
DeadBunnyFrank,801282509891715073,Ball Park,1055989610940153857,2018-10-27 01:08:37,56blackcat,1055535610579038208,2018-10-25 19:04:35,@jack@twitter@twittersupportHi there. Again. You do play hard to get dont you?When is @nicoxw1 unsuspended &amp; back tweeting again?Just a rough idea?Ball park?No?What if I send flowers?What? Do you want me to beg?Im begging.
AakashD70586259,892432297953120260,Ball Park,1055989422397763586,2018-10-27 01:07:52,taran_adarsh,1055700537570582529,2018-10-26 05:59:56,#BadhaaiHo hits the ball out of the park... Proves all calculations and estimations wrong... Puts up a SUPERB TOTAL in its extended Week 1... Thu 7.35 cr Fri 11.85 cr Sat 12.80 cr Sun 13.70 cr Mon 5.65 cr Tue 5.50 cr Wed 5 cr Thu 4.25 cr. Total:  66.10 cr. India biz.
Lostways27,317997798,Ball Park,1055987951304347648,2018-10-27 01:02:01,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
Phoebe__Wallace,1055145069781626881,Ball Park,1055987177291767808,2018-10-27 00:58:57,DosDiablosTruck,1053453134662635521,2018-10-20 01:09:34,Sweet tunes &amp; tacos in Ballarat tonight! RepostBy @ballparkmusic: Ball Park Music + San Cisco = MASSIVE AUSTRALIAN TOUR (via #InstaRepost @EasyRepost) https://t.co/Mfh4TCnyN2 https://t.co/eqE1RhnNG5
SIDCHLSports,3774523583,Ball Park,1055987159197474816,2018-10-27 00:58:52,DP_Athletics,1055986063846637569,2018-10-27 00:54:31,3rd quarter over Deer Park ahead 7-0 with a Mariemont 15-yard penalty Deer Park has the ball 1st and 10 on the plus 26.
vikramblings,235329304,Ball Park,1055986805571534848,2018-10-27 00:57:28,CalvesForDays,1055856603856076800,2018-10-26 16:20:05,opening day 2021 petco park.  mackenzie gore throws the first pitch dislocating his elbow.  the ball is lined up the middle and tatis and urias dive at the ball but collide into each other both tearing their acl ligaments https://t.co/8srWqwX0jj
TMAN1138pm,2185171932,Ball Park,1055986588394643456,2018-10-27 00:56:36,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
WCVB,21419504,Ball Park,1055986451656179713,2018-10-27 00:56:04,MetMikeWCVB,1055986384606060544,2018-10-27 00:55:48,Wind gust tomorrow. Good thing the game isnt at Fenway. A fly ball would go out of the park...behind the catcher. #wcvb https://t.co/0UaK0Huv9X
john_cassata,896189607863345152,Ball Park,1055985993847881729,2018-10-27 00:54:14,dgvreiman,1055984309264236544,2018-10-27 00:47:33,@FoxNews So did Maxine blame herself for the Ball Park shooter?  Vegas shooter? WH jumper?  Ricin sent to Trump Family? WH fence jumper? ANTIFA attacks? Ricin sent to Pentagon?
ConroeSports,54949153,Ball Park,1055984659933343746,2018-10-27 00:48:56,Maskulinski,1055984517310267393,2018-10-27 00:48:22,A holding penalty made a rough situation - a drive starting at its own 12-yard line - worse for College Park. The Cavs punt after a 3-and-out and Klein Oaks drive starts at the CP 14-yard line after Tyler Hudson fielded a bouncing ball. Tied 7-7.  6:07 2Q #txhsfb
khanyanorman,2655438406,Ball Park,1055983978124140545,2018-10-27 00:46:14,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
Gumm_Zoro,256425573,Ball Park,1055982661972475905,2018-10-27 00:41:00,AceMagashule99,1055913118159773698,2018-10-26 20:04:39,so vele Highlands Park didnt touch the ball vandag?...ball posession 100% for Bidvest Wits.....#absaprem https://t.co/5J56Q7Erhx
USCSchools,330332916,Ball Park,1055977933431549952,2018-10-27 00:22:13,USCstats,1055977033157750784,2018-10-27 00:18:38,After a first down a handoff is botched and fumbled giving Bethel Park the ball back at their own 32 with 3:32 left in the half up 14-0 #footballiswet
Cover3_ATH,770454144222101505,Ball Park,1055976515433889792,2018-10-27 00:16:35,USCstats,1055974508409044992,2018-10-27 00:08:36,USC offense is stopped again...Sweeney punts the ball to pin Bethel Park at their own 2 with 9:00 left to go in the half. Bethel up 14-0
