rows,words
"[0.0, 0.0, 0.05555555555555555, 0.0, 0.05555555555555555, 0.0, 0.0, 0.05555555555555555, 0.0, 0.0, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.022222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5777777777777777, 0.0, 0.5777777777777777, 0.5777777777777777, 0.0, 0.5777777777777777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.16666666666666666, 0.0, 0.0, 0.0, 0.03333333333333333, 0.0, 0.0, 0.14444444444444443, 0.0, 0.0, 0.0, 0.0, 0.022222222222222223, 0.0, 0.0, 0.5777777777777777, 0.0, 0.0, 0.0, 0.0, 0.13333333333333333, 0.0, 0.0, 0.022222222222222223, 0.5777777777777777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5777777777777777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5777777777777777, 0.0, 0.0, 0.5777777777777777, 0.011111111111111112, 0.06666666666666667, 0.0, 0.0, 0.022222222222222223, 0.022222222222222223, 0.5777777777777777, 0.0, 0.17777777777777778, 0.0, 1.0, 0.011111111111111112, 0.0, 0.17777777777777778, 0.0, 0.5777777777777777, 0.5777777777777777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.13333333333333333, 0.0, 0.5777777777777777, 0.011111111111111112, 0.0, 0.0, 0.0, 0.0, 0.05555555555555555, 0.0, 0.06666666666666667, 0.06666666666666667, 0.0, 0.5777777777777777, 0.0, 0.022222222222222223, 0.0, 0.0, 0.022222222222222223, 0.022222222222222223, 0.5888888888888889, 0.17777777777777778, 0.03333333333333333, 0.011111111111111112, 0.0, 0.18888888888888888, 0.14444444444444443, 0.08888888888888889, 0.5777777777777777, 0.0, 0.05555555555555555, 0.5777777777777777, 0.0, 0.05555555555555555, 0.06666666666666667, 0.0, 0.1, 0.0, 0.5777777777777777, 0.0, 0.0, 0.0, 0.6111111111111112, 0.05555555555555555, 0.022222222222222223, 0.6111111111111112, 0.08888888888888889, 0.08888888888888889, 0.15555555555555556, 0.022222222222222223, 0.022222222222222223, 0.6111111111111112, 0.08888888888888889, 0.3888888888888889, 0.9666666666666667, 0.3888888888888889]",nra
"[0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012987012987012988, 0.6233766233766234, 0.0, 0.05194805194805195, 0.0, 0.0, 0.0, 0.6233766233766234, 0.012987012987012988, 0.012987012987012988, 0.0, 0.0, 0.2727272727272727, 0.012987012987012988, 0.0, 0.2727272727272727, 0.0, 0.0, 0.0, 0.0, 0.03896103896103896, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.012987012987012988, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2727272727272727, 0.0, 0.0, 0.2727272727272727, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025974025974025976, 0.0, 0.6363636363636364, 0.012987012987012988, 0.012987012987012988, 0.0, 0.03896103896103896, 0.6623376623376623, 0.0, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.6233766233766234, 0.03896103896103896, 0.0, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.012987012987012988, 0.0, 0.0, 0.03896103896103896, 0.0, 0.0, 0.012987012987012988, 0.0, 0.012987012987012988, 0.012987012987012988, 0.0, 0.0, 0.0, 0.6233766233766234, 0.0, 0.0, 0.8961038961038961, 0.0, 0.0, 0.0, 0.06493506493506493, 0.0, 0.6233766233766234, 0.0, 0.0, 0.0, 0.03896103896103896, 0.05194805194805195, 0.0, 0.6233766233766234, 0.0, 0.6363636363636364, 0.03896103896103896, 0.0, 0.0, 0.2727272727272727, 0.0, 0.6233766233766234, 0.6233766233766234, 0.03896103896103896, 0.2727272727272727, 0.8961038961038961, 0.03896103896103896, 0.2727272727272727, 0.0, 0.2727272727272727, 0.0, 0.0, 0.03896103896103896, 0.0, 0.961038961038961, 0.961038961038961, 0.6883116883116883]",crime
"[0.021505376344086023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021505376344086023, 0.0, 0.021505376344086023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021505376344086023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021505376344086023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021505376344086023, 0.0, 0.978494623655914, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021505376344086023, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.978494623655914, 0.0, 0.0, 0.978494623655914, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.978494623655914, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.03225806451612903, 1.0, 0.0, 0.978494623655914, 0.978494623655914, 0.0, 0.0, 0.0, 0.0, 0.978494623655914, 0.978494623655914, 0.0, 0.978494623655914, 0.0, 0.978494623655914, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.978494623655914]",war
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009900990099009901, 0.009900990099009901, 0.0, 0.0, 0.0, 0.009900990099009901, 0.0, 0.0, 0.25742574257425743, 0.0, 0.0, 0.009900990099009901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25742574257425743, 0.0, 0.0, 0.009900990099009901, 0.0, 0.0, 0.0, 0.5148514851485149, 0.0, 0.5148514851485149, 0.5148514851485149, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0297029702970297, 0.0, 0.0297029702970297, 0.0, 0.0297029702970297, 0.0, 0.0, 0.0, 0.06930693069306931, 0.0, 0.25742574257425743, 0.009900990099009901, 0.0, 0.0, 0.0, 0.0, 0.009900990099009901, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.039603960396039604, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.5148514851485149, 0.0, 0.009900990099009901, 0.009900990099009901, 0.0, 0.0, 0.0, 0.5148514851485149, 0.009900990099009901, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0, 1.0, 0.5346534653465347, 0.009900990099009901, 0.0, 0.019801980198019802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04950495049504951, 0.0, 0.04950495049504951, 0.0, 0.0, 0.5148514851485149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25742574257425743, 0.5247524752475248, 0.25742574257425743, 0.0, 0.009900990099009901, 0.0, 0.009900990099009901, 0.0, 0.04950495049504951, 0.5148514851485149, 0.0, 0.0, 0.5148514851485149, 0.0, 0.009900990099009901, 0.009900990099009901, 0.0, 0.009900990099009901, 0.25742574257425743, 0.594059405940594, 0.06930693069306931, 0.0, 0.0, 0.5643564356435643, 0.039603960396039604, 0.25742574257425743, 0.6237623762376238, 0.039603960396039604, 0.0297029702970297, 0.09900990099009901, 0.0, 0.009900990099009901, 0.6435643564356436, 0.0297029702970297, 0.07920792079207921, 0.8910891089108911, 0.38613861386138615]",active
"[0.0, 0.13186813186813187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01098901098901099, 0.0, 0.0, 0.0, 0.13186813186813187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13186813186813187, 0.01098901098901099, 0.0, 0.0, 0.0, 0.5714285714285714, 0.0, 0.5714285714285714, 0.5714285714285714, 0.0, 0.5714285714285714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04395604395604396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01098901098901099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5714285714285714, 0.02197802197802198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01098901098901099, 0.01098901098901099, 0.5714285714285714, 0.0, 0.0, 0.0, 0.01098901098901099, 0.0, 0.0, 0.0, 0.5714285714285714, 0.0, 0.01098901098901099, 0.0, 0.02197802197802198, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.5714285714285714, 0.02197802197802198, 0.0, 0.0, 0.0, 0.02197802197802198, 0.0, 0.5714285714285714, 0.0, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.0, 0.0, 0.5934065934065934, 1.0, 0.0, 0.0, 0.13186813186813187, 0.0, 0.0, 0.0, 0.0, 0.01098901098901099, 0.0, 0.0, 0.5714285714285714, 0.01098901098901099, 0.0, 0.0, 0.0, 0.13186813186813187, 0.04395604395604396, 0.13186813186813187, 0.04395604395604396, 0.01098901098901099, 0.01098901098901099, 0.5714285714285714, 0.0, 0.0, 0.0, 0.02197802197802198, 0.0, 0.0, 0.5714285714285714, 0.0, 0.0, 0.03296703296703297, 0.0, 0.0, 0.0, 0.02197802197802198, 0.5714285714285714, 0.0, 0.0, 0.5714285714285714, 0.0, 0.01098901098901099, 0.03296703296703297, 0.0, 0.0, 0.0, 0.5934065934065934, 0.18681318681318682, 0.02197802197802198, 0.01098901098901099, 0.6153846153846154, 0.01098901098901099, 0.0, 0.978021978021978, 0.01098901098901099, 0.1978021978021978, 0.02197802197802198, 0.14285714285714285, 0.15384615384615385, 0.9560439560439561, 0.1978021978021978, 0.25274725274725274, 0.978021978021978, 0.27472527472527475]",area
"[0.0, 0.0, 0.010101010101010102, 0.09090909090909091, 0.09090909090909091, 0.0, 0.0, 0.0, 0.29292929292929293, 0.0707070707070707, 0.0, 0.0, 0.09090909090909091, 0.010101010101010102, 0.030303030303030304, 0.0, 0.0, 0.0, 0.020202020202020204, 0.0, 0.10101010101010101, 0.010101010101010102, 0.0, 0.010101010101010102, 0.0, 0.0707070707070707, 0.0, 0.0, 0.08080808080808081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.23232323232323232, 0.0, 0.0707070707070707, 0.0, 0.020202020202020204, 0.010101010101010102, 0.1111111111111111, 0.0, 0.09090909090909091, 0.010101010101010102, 0.0, 0.020202020202020204, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.010101010101010102, 0.1414141414141414, 0.010101010101010102, 0.1414141414141414, 0.010101010101010102, 0.0, 0.08080808080808081, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030303030303030304, 0.050505050505050504, 0.030303030303030304, 0.23232323232323232, 0.09090909090909091, 0.0, 0.5353535353535354, 0.0, 0.0, 0.15151515151515152, 0.0, 0.030303030303030304, 0.12121212121212122, 0.2222222222222222, 0.0, 0.0, 0.0, 0.06060606060606061, 0.0, 0.0707070707070707, 0.010101010101010102, 0.030303030303030304, 0.0, 0.21212121212121213, 0.21212121212121213, 0.0, 0.010101010101010102, 0.10101010101010101, 0.06060606060606061, 0.0, 0.010101010101010102, 0.0, 1.0, 0.0, 0.1111111111111111, 0.09090909090909091, 0.0, 0.0, 0.0, 0.10101010101010101, 0.08080808080808081, 0.0, 0.0707070707070707, 0.20202020202020202, 0.0, 0.10101010101010101, 0.0, 0.16161616161616163, 0.0, 0.020202020202020204, 0.010101010101010102, 0.010101010101010102, 0.10101010101010101, 0.0, 0.0, 0.0, 0.0, 0.18181818181818182, 0.050505050505050504, 0.0, 0.1111111111111111, 0.0, 0.010101010101010102, 0.2727272727272727, 0.06060606060606061, 0.020202020202020204, 0.13131313131313133, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.020202020202020204, 0.0, 0.010101010101010102, 0.26262626262626265, 0.13131313131313133, 0.15151515151515152, 0.1111111111111111, 0.0, 0.030303030303030304, 0.06060606060606061, 0.0707070707070707, 0.26262626262626265, 0.020202020202020204, 0.37373737373737376, 0.36363636363636365, 0.06060606060606061, 0.26262626262626265, 0.6060606060606061, 0.6060606060606061, 0.5353535353535354]",time
"[0.008695652173913044, 0.0, 0.043478260869565216, 0.0, 0.043478260869565216, 0.06086956521739131, 0.0, 0.05217391304347826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017391304347826087, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06956521739130435, 0.0, 0.0, 0.0, 0.5739130434782609, 0.24347826086956523, 0.0, 0.0, 0.008695652173913044, 0.008695652173913044, 0.05217391304347826, 0.1565217391304348, 0.0, 0.034782608695652174, 0.06956521739130435, 0.06956521739130435, 0.0, 0.017391304347826087, 0.0, 0.0, 0.008695652173913044, 0.10434782608695652, 0.0, 0.0, 0.043478260869565216, 0.0, 0.06086956521739131, 0.0, 0.0, 0.06086956521739131, 0.0, 0.0782608695652174, 0.0, 0.0, 0.0, 0.0, 0.05217391304347826, 0.034782608695652174, 0.0, 0.0, 0.017391304347826087, 0.0, 0.0, 0.0, 0.0, 0.043478260869565216, 0.0, 0.0, 0.11304347826086956, 0.0, 0.0, 0.0, 0.008695652173913044, 0.0, 0.0, 0.0, 0.0, 0.008695652173913044, 0.0, 0.0, 0.0, 0.0, 1.0, 0.09565217391304348, 0.008695652173913044, 0.0, 0.9739130434782609, 0.0, 0.0, 0.22608695652173913, 0.0, 0.0, 0.06086956521739131, 0.02608695652173913, 0.0, 0.0, 0.0, 0.14782608695652175, 0.0, 0.1826086956521739, 0.11304347826086956, 0.0, 0.06086956521739131, 0.0, 0.0, 0.0, 0.0, 0.0782608695652174, 0.0, 0.008695652173913044, 0.043478260869565216, 0.0, 0.0, 0.0, 0.0, 0.017391304347826087, 0.2, 0.30434782608695654, 0.0, 0.11304347826086956, 0.30434782608695654, 0.0, 0.043478260869565216, 0.16521739130434782, 0.0, 0.5478260869565217, 0.008695652173913044, 0.25217391304347825, 0.008695652173913044, 0.008695652173913044, 0.0, 0.043478260869565216, 0.0782608695652174, 0.30434782608695654, 0.17391304347826086, 0.05217391304347826, 0.10434782608695652, 0.11304347826086956, 0.0, 0.0, 0.1826086956521739, 0.14782608695652175, 0.6956521739130435, 0.808695652173913, 0.7652173913043478]",robert
"[0.01020408163265306, 0.12244897959183673, 0.0, 0.14285714285714285, 0.09183673469387756, 0.01020408163265306, 0.0, 0.0, 0.01020408163265306, 0.0, 0.11224489795918367, 0.0, 0.23469387755102042, 0.1326530612244898, 0.0, 0.0, 0.0, 0.05102040816326531, 0.0, 0.05102040816326531, 0.07142857142857142, 0.11224489795918367, 0.0, 0.10204081632653061, 0.0, 0.0, 0.04081632653061224, 0.0, 0.09183673469387756, 0.17346938775510204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01020408163265306, 0.0, 0.0, 0.0, 0.0, 0.05102040816326531, 0.0, 0.030612244897959183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061224489795918366, 0.030612244897959183, 0.1326530612244898, 0.0, 0.030612244897959183, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02040816326530612, 0.02040816326530612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05102040816326531, 0.0, 0.07142857142857142, 0.0, 0.0, 0.0, 0.0, 0.1326530612244898, 0.02040816326530612, 0.0, 0.11224489795918367, 0.0, 0.08163265306122448, 0.15306122448979592, 0.05102040816326531, 0.030612244897959183, 0.0, 0.01020408163265306, 0.0, 0.01020408163265306, 0.0, 0.0, 0.061224489795918366, 0.02040816326530612, 0.05102040816326531, 0.0, 0.0, 0.11224489795918367, 0.0, 0.0, 0.02040816326530612, 0.02040816326530612, 0.0, 0.030612244897959183, 0.01020408163265306, 0.0, 0.0, 0.02040816326530612, 0.12244897959183673, 0.11224489795918367, 0.11224489795918367, 1.0, 0.0, 0.0, 0.08163265306122448, 0.0, 0.0, 0.01020408163265306, 0.0, 0.05102040816326531, 0.10204081632653061, 0.0, 0.11224489795918367, 0.0, 0.12244897959183673, 0.05102040816326531, 0.2653061224489796, 0.061224489795918366, 0.0, 0.05102040816326531, 0.01020408163265306, 0.0, 0.05102040816326531, 0.05102040816326531, 0.02040816326530612, 0.05102040816326531, 0.0, 0.030612244897959183, 0.0, 0.14285714285714285, 0.1326530612244898, 0.01020408163265306, 0.0, 0.030612244897959183, 0.061224489795918366, 0.14285714285714285, 0.0, 0.0, 0.14285714285714285, 0.0, 0.0, 0.07142857142857142, 0.0, 0.05102040816326531, 0.0, 0.030612244897959183, 0.19387755102040816, 0.01020408163265306, 0.0, 0.12244897959183673, 0.05102040816326531, 0.07142857142857142, 0.30612244897959184, 0.061224489795918366, 0.09183673469387756, 0.05102040816326531, 0.3163265306122449, 0.3163265306122449, 0.32653061224489793, 0.14285714285714285, 0.5204081632653061, 0.7551020408163265, 0.47959183673469385]",news
"[0.1320754716981132, 0.0, 0.0, 0.09433962264150944, 0.0, 0.0, 0.0, 0.0, 0.009433962264150943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4528301886792453, 0.0, 0.0, 0.0, 0.0, 0.009433962264150943, 0.4528301886792453, 0.0, 0.0, 0.009433962264150943, 0.009433962264150943, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018867924528301886, 0.0, 0.0, 0.0, 0.0, 0.08490566037735849, 0.0, 0.4528301886792453, 0.0, 0.5094339622641509, 0.009433962264150943, 0.009433962264150943, 0.018867924528301886, 0.10377358490566038, 0.009433962264150943, 0.0, 0.0, 0.4528301886792453, 0.0, 0.0, 0.0, 0.02830188679245283, 0.009433962264150943, 0.009433962264150943, 0.0, 0.0, 0.0, 0.0, 0.009433962264150943, 0.4528301886792453, 0.04716981132075472, 0.0, 0.0, 0.6792452830188679, 0.09433962264150944, 0.0, 0.018867924528301886, 0.0, 0.018867924528301886, 0.0, 0.0, 0.0, 0.08490566037735849, 0.08490566037735849, 0.0, 0.08490566037735849, 0.0, 0.0, 0.09433962264150944, 0.03773584905660377, 0.0, 0.0, 0.08490566037735849, 0.0, 0.0, 0.0, 0.0, 0.18867924528301888, 0.04716981132075472, 0.009433962264150943, 0.0, 0.4716981132075472, 0.0, 0.0, 0.0, 0.009433962264150943, 0.4716981132075472, 0.0, 0.0, 0.0, 0.0, 0.08490566037735849, 0.009433962264150943, 0.0, 1.0, 0.0, 0.009433962264150943, 0.0, 0.02830188679245283, 0.0, 0.0, 0.0, 0.009433962264150943, 0.18867924528301888, 0.018867924528301886, 0.0, 0.018867924528301886, 0.0, 0.0, 0.03773584905660377, 0.0, 0.09433962264150944, 0.09433962264150944, 0.0, 0.0, 0.5471698113207547, 0.0, 0.09433962264150944, 0.4528301886792453, 0.08490566037735849, 0.24528301886792453, 0.0, 0.07547169811320754, 0.0, 0.46226415094339623, 0.009433962264150943, 0.03773584905660377, 0.0, 0.0, 0.009433962264150943, 0.0, 0.6698113207547169, 0.0, 0.5094339622641509, 0.0, 0.018867924528301886, 0.07547169811320754, 0.009433962264150943, 0.009433962264150943, 0.8490566037735849, 0.4528301886792453, 0.19811320754716982, 0.0, 0.7924528301886793, 0.03773584905660377, 0.0, 0.05660377358490566, 0.0, 0.10377358490566038, 0.10377358490566038, 0.0, 0.05660377358490566, 0.9622641509433962, 0.9811320754716981, 0.7830188679245284]",laws
"[0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.02, 0.0, 0.03, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.03, 0.0, 0.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.91, 0.0, 0.0, 0.91, 0.0, 0.0, 0.0, 0.0, 0.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.91, 0.93, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.96, 0.03, 0.0, 0.0, 0.0, 0.06, 0.97, 0.0, 0.91, 0.91, 0.0, 0.0, 0.0, 0.06, 0.91, 0.94, 0.03, 0.91, 0.0, 0.91, 0.0, 0.03, 0.03, 0.0, 0.94, 0.97, 0.92]",weapon
"[0.008849557522123894, 0.0, 0.04424778761061947, 0.0, 0.04424778761061947, 0.061946902654867256, 0.0, 0.05309734513274336, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017699115044247787, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04424778761061947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07079646017699115, 0.0, 0.0, 0.0, 0.5575221238938053, 0.24778761061946902, 0.0, 0.0, 0.008849557522123894, 0.008849557522123894, 0.05309734513274336, 0.1592920353982301, 0.0, 0.035398230088495575, 0.07079646017699115, 0.07079646017699115, 0.0, 0.017699115044247787, 0.0, 0.0, 0.008849557522123894, 0.10619469026548672, 0.0, 0.0, 0.04424778761061947, 0.0, 0.061946902654867256, 0.0, 0.008849557522123894, 0.061946902654867256, 0.0, 0.07964601769911504, 0.0, 0.0, 0.0, 0.0, 0.05309734513274336, 0.035398230088495575, 0.0, 0.0, 0.017699115044247787, 0.0, 0.0, 0.0, 0.0, 0.04424778761061947, 0.0, 0.0, 0.11504424778761062, 0.0, 0.0, 0.0, 0.008849557522123894, 0.0, 0.0, 0.0, 0.0, 0.008849557522123894, 0.0, 0.0, 0.0, 0.0, 0.9911504424778761, 0.07079646017699115, 0.008849557522123894, 0.0, 1.0, 0.0, 0.0, 0.23008849557522124, 0.0, 0.0, 0.061946902654867256, 0.02654867256637168, 0.0, 0.0, 0.0, 0.1504424778761062, 0.0, 0.1592920353982301, 0.11504424778761062, 0.0, 0.07079646017699115, 0.0, 0.0, 0.0, 0.0, 0.07964601769911504, 0.0, 0.008849557522123894, 0.04424778761061947, 0.0, 0.0, 0.0, 0.0, 0.017699115044247787, 0.20353982300884957, 0.30973451327433627, 0.0, 0.11504424778761062, 0.30973451327433627, 0.0, 0.04424778761061947, 0.168141592920354, 0.0, 0.5575221238938053, 0.008849557522123894, 0.23008849557522124, 0.008849557522123894, 0.008849557522123894, 0.0, 0.05309734513274336, 0.07964601769911504, 0.30973451327433627, 0.17699115044247787, 0.05309734513274336, 0.10619469026548672, 0.11504424778761062, 0.0, 0.0, 0.18584070796460178, 0.1504424778761062, 0.6814159292035398, 0.7964601769911505, 0.7522123893805309]",bowers
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.125, 0.0, 0.875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.875, 0.125, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.875, 0.0, 0.0, 0.125, 0.0, 0.009615384615384616, 0.875, 0.0, 0.875, 0.875, 0.0, 0.0, 0.125, 0.0, 0.875, 1.0, 0.0, 0.875, 0.125, 0.875, 0.0, 0.0, 0.0, 0.125, 1.0, 1.0, 1.0]",wow
